time,mem_usage_ram,mem_usage_swap,net_fifo_n3_receive,net_fifo_n3_transmit,net_packets_eth0_received,net_packets_eth0_sent,net_packets_eth0_multicast,io_read,io_write,pgfaults_pgfault,pgfaults_swap,mem_anon,mem_kernel_stack,mem_slab,mem_sock,mem_anon_thp,mem_file,net_events_n3_frames,net_events_n3_collisions,net_events_n3_carrier,net_drops_n3_inbound,net_drops_n3_outbound,net_packets_n3_received,net_packets_n3_sent,net_packets_n3_multicast,mem_usage_limit_available,mem_usage_limit_used,cpu_user,cpu_system,net_n3_received,net_n3_sent,mem_utilization_utilization,cpu_limit_used,net_errors_n3_inbound,net_errors_n3_outbound
2025-07-25 22:29:43,176.5312,0,0,0,0.0,0.0,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4688,176.5312,0.0152448,0.009717,0.0,0.0,34,0.0254,0,0
2025-07-25 22:29:44,176.5312,0,0,0,0.0,0.0,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4688,176.5312,0.0150015,0.0095261,0.0,0.0,34,0.024,0,0
2025-07-25 22:29:45,176.5312,0,0,0,0.0,0.0,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4688,176.5312,0.015583,0.0099523,0.0,0.0,34,0.0266,0,0
2025-07-25 22:29:46,176.5312,0,0,0,0.6788868,-0.6788868,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,0.6788197,-0.6788197,0,335.4688,176.5312,0.0162163,0.0103484,0.771163,-0.771163,34,0.0265,0,0
2025-07-25 22:29:47,176.5312,0,0,0,0.999901,-0.999901,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,0.9998891,-0.9998891,0,335.4688,176.5312,0.0182595,0.0116106,1.1358764,-1.1358764,34,0.0319,0,0
2025-07-25 22:29:48,176.5312,0,0,0,0.999866,-0.999866,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,0.9998651,-0.9998651,0,335.4688,176.5312,0.0186046,0.0118246,1.135849,-1.135849,34,0.0296,0,0
2025-07-25 22:29:49,176.5312,0,0,0,0.9999085,-0.9999085,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,0.999911,-0.999911,0,335.4688,176.5312,0.0175083,0.0111461,1.1358989,-1.1358989,34,0.028,0,0
2025-07-25 22:29:50,176.5312,0,0,0,1.0000546,-1.0000546,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,1.0000546,-1.0000546,0,335.4688,176.5312,0.01762,0.0112253,1.1360628,-1.1360628,34,0.0293,0,0
2025-07-25 22:29:51,176.5312,0,0,0,2.357817,-2.357817,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,104350.87,-2.357688,0,335.4688,176.5312,0.0150939,0.009654,926646.3,-1.5923559,34,0.022,0,0
2025-07-25 22:29:52,176.5312,0,0,0,1.6420533,-1.6420533,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,244651.8,-1.6421943,0,335.4688,176.5312,0.0149579,0.0095347,2172517.0,-1.3515045,34,0.026,0,0
2025-07-25 22:29:53,176.5312,0,0,0,1.0004664,-1.0004664,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,287466.9,-1.0004748,0,335.4688,176.5312,0.0137192,0.0087292,2552687.0,-1.1365344,34,0.0203,0,0
2025-07-25 22:29:54,176.5312,0,0,0,1.0004688,-1.0004688,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,287809.3,-1.0004499,0,335.4688,176.5312,0.0123725,0.0078825,2555791.0,-1.136534,34,0.0203,0,0
2025-07-25 22:29:55,176.5312,0,0,0,0.9997643,-0.9997643,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,288111.3,-0.9997704,0,335.4688,176.5312,0.0127158,0.0080897,2558397.0,-1.1357288,34,0.0211,0,0
2025-07-25 22:29:56,176.5312,0,0,0,0.9997845,-0.9997845,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,287311.2,-0.9997918,0,335.4688,176.5312,0.0138527,0.0087723,2551292.0,-1.1357529,34,0.0235,0,0
2025-07-25 22:29:57,176.5312,0,0,0,1.0001224,-1.0001224,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,288421.1,-1.0001234,0,335.4688,176.5312,0.0131562,0.008416,2561172.0,-1.1361402,34,0.0204,0,0
2025-07-25 22:29:58,176.5312,0,0,0,3.037338,-1.679122,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,289042.0,-1.00001,0,335.4688,176.5312,0.0119394,0.0076107,2566692.0,-1.1360144,34,0.0191,0,0
2025-07-25 22:29:59,176.5312,0,0,0,1.962312,-1.3205282,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,288908.5,-0.9996156,0,335.4688,176.5312,0.0113843,0.0072724,2565503.0,-1.1355647,34,0.0184,0,0
2025-07-25 22:30:00,176.5312,0,0,0,0.9998125,-0.9998125,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,287909.3,-0.9998153,0,335.4688,176.5312,0.0132077,0.008393,2556628.0,-1.135791,34,0.0235,0,0
2025-07-25 22:30:01,176.5312,0,0,0,0.9996061,-0.9996061,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,287259.1,-0.9996068,0,335.4688,176.5312,0.0135201,0.0085966,2550857.0,-1.1355552,34,0.0213,0,0
2025-07-25 22:30:02,176.5312,0,0,0,1.000492,-1.000492,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,288201.6,-1.0004489,0,335.4688,176.5312,0.0138068,0.0087965,2559275.0,-1.1365331,34,0.0234,0,0
2025-07-25 22:30:03,176.5312,0,0,0,0.9998198,-0.9998198,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,288832.2,-0.9998502,0,335.4688,176.5312,0.013752,0.0087343,2564796.0,-1.135818,34,0.0219,0,0
2025-07-25 22:30:04,176.5312,0,0,0,1.0006853,-1.0006853,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,289373.6,-1.000712,0,335.4688,176.5312,0.0131541,0.0083775,2569620.0,-1.1368045,34,0.0213,0,0
2025-07-25 22:30:05,176.5312,0,0,0,1.0004714,-1.0004714,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,290442.4,-1.0004745,0,335.4688,176.5312,0.0140585,0.0089849,2579093.0,-1.1365264,34,0.0241,0,0
2025-07-25 22:30:06,176.5312,0,0,0,1.0000591,-1.0000591,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291121.1,-1.0000727,0,335.4688,176.5312,0.0135151,0.0085894,2585133.0,-1.1360761,34,0.0209,0,0
2025-07-25 22:30:07,176.5312,0,0,0,1.0000423,-1.0000423,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291101.3,-1.0000504,0,335.4688,176.5312,0.0128733,0.0082316,2584969.0,-1.1360561,34,0.0212,0,0
2025-07-25 22:30:08,176.5312,0,0,0,0.999948,-0.999948,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291198.9,-0.9999456,0,335.4688,176.5312,0.0117215,0.0074311,2585840.0,-1.135939,34,0.0179,0,0
2025-07-25 22:30:09,176.5312,0,0,0,0.9999814,-0.9999814,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,290685.4,-0.9999798,0,335.4688,176.5312,0.0127466,0.0080851,2581282.0,-1.1359786,34,0.0226,0,0
2025-07-25 22:30:10,176.5312,0,0,0,0.9998916,-0.9998916,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,289851.8,-0.9998896,0,335.4688,176.5312,0.0151869,0.0096826,2573877.0,-1.135875,34,0.0262,0,0
2025-07-25 22:30:11,176.5312,0,0,0,0.9999485,-0.9999485,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,290790.0,-0.9999448,0,335.4688,176.5312,0.0136341,0.0087058,2582207.0,-1.1359373,34,0.02,0,0
2025-07-25 22:30:12,176.5312,0,0,0,0.9995419,-0.9995419,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291032.8,-0.9995291,0,335.4688,176.5312,0.0125189,0.0079916,2584376.0,-1.1354705,34,0.0208,0,0
2025-07-25 22:30:13,176.5312,0,0,0,1.0001498,-1.0001498,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,290669.1,-1.0001565,0,335.4688,176.5312,0.0125763,0.0080383,2581129.0,-1.1361757,34,0.0205,0,0
2025-07-25 22:30:14,176.5312,0,0,0,0.9998005,-0.9998005,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291180.0,-0.9997934,0,335.4688,176.5312,0.0141865,0.0089993,2585679.0,-1.1357685,34,0.0248,0,0
2025-07-25 22:30:15,176.5312,0,0,0,1.0002483,-1.0002483,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291656.6,-1.0002475,0,335.4688,176.5312,0.0154482,0.0097864,2589895.0,-1.1362776,34,0.0255,0,0
2025-07-25 22:30:16,176.5312,0,0,0,1.0003072,-1.0003072,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291513.0,-1.00032,0,335.4688,176.5312,0.0147873,0.0093999,2588621.0,-1.1363605,34,0.0234,0,0
2025-07-25 22:30:17,176.5312,0,0,0,0.9998383,-0.9998383,0,0,0,0,0,67.62109,0.1875,8.597244,0.0039062,0,351.6914,0,0,0,0,0,291801.3,-0.9998411,0,335.4688,176.5312,0.0141712,0.0090351,2591188.0,-1.1358195,34,0.0231,0,0
