time,mem_usage_ram,mem_usage_swap,net_fifo_n3_receive,net_fifo_n3_transmit,net_packets_eth0_received,net_packets_eth0_sent,net_packets_eth0_multicast,io_read,io_write,pgfaults_pgfault,pgfaults_swap,mem_anon,mem_kernel_stack,mem_slab,mem_sock,mem_anon_thp,mem_file,net_events_n3_frames,net_events_n3_collisions,net_events_n3_carrier,net_drops_n3_inbound,net_drops_n3_outbound,net_packets_n3_received,net_packets_n3_sent,net_packets_n3_multicast,mem_usage_limit_available,mem_usage_limit_used,cpu_user,cpu_system,net_n3_received,net_n3_sent,mem_utilization_utilization,cpu_limit_used,net_errors_n3_inbound,net_errors_n3_outbound
2025-07-25 22:44:11,176.5156,0,0,0,0.9997965,-0.9997965,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,264467.2,-0.9997901,0,335.4844,176.5156,0.0267806,0.0175454,2348461.0,-1.135763,34,0.05,0,0
2025-07-25 22:44:12,176.5156,0,0,0,0.9991163,-0.9991163,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,263586.0,-0.9990905,0,335.4844,176.5156,0.0247665,0.0161776,2340668.0,-1.1349818,34,0.0355,0,0
2025-07-25 22:44:13,176.5156,0,0,0,0.9998521,-0.9998521,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265524.3,-0.9998484,0,335.4844,176.5156,0.019374,0.0126868,2357849.0,-1.1358283,34,0.03,0,0
2025-07-25 22:44:14,176.5156,0,0,0,1.0008271,-1.0008271,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,266006.9,-1.0008567,0,335.4844,176.5156,0.0156518,0.010268,2362108.0,-1.1369607,34,0.0235,0,0
2025-07-25 22:44:15,176.5156,0,0,0,0.9982355,-0.9982355,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,264740.4,-0.9982501,0,335.4844,176.5156,0.0136354,0.0089237,2350873.0,-1.1340053,34,0.022,0,0
2025-07-25 22:44:16,176.5156,0,0,0,1.0012314,-1.0012314,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,264587.5,-1.0012326,0,335.4844,176.5156,0.0133524,0.0087558,2349527.0,-1.1373993,34,0.0222,0,0
2025-07-25 22:44:17,176.5156,0,0,0,1.0015269,-1.0015269,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265743.4,-1.0015376,0,335.4844,176.5156,0.0135278,0.0088644,2359785.0,-1.137742,34,0.0225,0,0
2025-07-25 22:44:18,176.5156,0,0,0,1.0003782,-1.0003782,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265066.7,-1.0003898,0,335.4844,176.5156,0.0134848,0.0087815,2353774.0,-1.1364376,34,0.0221,0,0
2025-07-25 22:44:19,176.5156,0,0,0,1.0000801,-1.0000801,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,264947.3,-1.679482,0,335.4844,176.5156,0.0132902,0.0086474,2352717.0,-1.3643755,34,0.0218,0,0
2025-07-25 22:44:20,176.5156,0,0,0,0.9998864,-0.9998864,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265012.3,-1.320483,0,335.4844,176.5156,0.0130836,0.0086056,2353303.0,-1.2435857,34,0.0216,0,0
2025-07-25 22:44:21,176.5156,0,0,0,0.9998997,-0.9998997,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265671.1,-0.9998899,0,335.4844,176.5156,0.0132536,0.0086648,2359156.0,-1.1358772,34,0.0221,0,0
2025-07-25 22:44:22,176.5156,0,0,0,1.0000702,-1.0000702,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265856.8,-1.0000742,0,335.4844,176.5156,0.013213,0.0086379,2360799.0,-1.1360835,34,0.0217,0,0
2025-07-25 22:44:23,176.5156,0,0,0,1.0001248,-1.0001248,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265798.4,-0.3207522,0,335.4844,176.5156,0.0113424,0.0074075,2360281.0,-0.3643533,34,0.017,0,0
2025-07-25 22:44:24,176.5156,0,0,0,0.3205675,-0.3205675,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,263796.7,0.0,0,335.4844,176.5156,0.0109912,0.0072025,2342510.0,0.0,34,0.0189,0,0
2025-07-25 22:44:25,176.5156,0,0,0,0.0,0.0,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,265584.5,0.0,0,335.4844,176.5156,0.0115878,0.0075627,2358392.0,0.0,34,0.0193,0,0
2025-07-25 22:44:26,176.5156,0,0,0,0.0,0.0,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,266393.3,0.0,0,335.4844,176.5156,0.0114447,0.007534,2365573.0,0.0,34,0.0188,0,0
2025-07-25 22:44:27,176.5156,0,0,0,0.0,0.0,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,266131.9,0.0,0,335.4844,176.5156,0.0122325,0.0079968,2363256.0,0.0,34,0.0211,0,0
2025-07-25 22:44:28,176.5156,0,0,0,0.0,0.0,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,266552.3,0.0,0,335.4844,176.5156,0.0120485,0.0078615,2366983.0,0.0,34,0.0192,0,0
2025-07-25 22:44:29,176.5156,0,0,0,0.0,0.0,0,0,0,0,0,67.62891,0.1875,8.599442,0.0039062,0,351.6953,0,0,0,0,0,266270.5,0.0,0,335.4844,176.5156,0.0130973,0.0085358,2364477.0,0.0,34,0.0231,0,0
