time,mem_usage_ram,mem_usage_swap,net_fifo_n3_receive,net_fifo_n3_transmit,net_packets_eth0_received,net_packets_eth0_sent,net_packets_eth0_multicast,io_read,io_write,pgfaults_pgfault,pgfaults_swap,mem_anon,mem_kernel_stack,mem_slab,mem_sock,mem_anon_thp,mem_file,net_events_n3_frames,net_events_n3_collisions,net_events_n3_carrier,net_drops_n3_inbound,net_drops_n3_outbound,net_packets_n3_received,net_packets_n3_sent,net_packets_n3_multicast,mem_usage_limit_available,mem_usage_limit_used,cpu_user,cpu_system,net_n3_received,net_n3_sent,mem_utilization_utilization,cpu_limit_used,net_errors_n3_inbound,net_errors_n3_outbound
2025-07-25 22:20:57,176.5234,0,0,0,1.0003225,-1.0003225,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,1.0003309,-1.0003309,0,335.4766,176.5234,0.0201493,0.0127344,1.1363724,-1.1363724,34,0.0342,0,0
2025-07-25 22:20:58,176.5234,0,0,0,1.0000809,-1.0000809,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,1.0000732,-1.0000732,0,335.4766,176.5234,0.0214775,0.0135375,1.1360918,-1.1360918,34,0.0354,0,0
2025-07-25 22:20:59,176.5234,0,0,0,1.0000962,-1.0000962,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,1.000104,-1.000104,0,335.4766,176.5234,0.0212614,0.0135115,1.1361128,-1.1361128,34,0.0344,0,0
2025-07-25 22:21:00,176.5234,0,0,0,0.9996461,-0.9996461,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,0.999642,-0.999642,0,335.4766,176.5234,0.0204264,0.0128935,1.1355932,-1.1355932,34,0.0327,0,0
2025-07-25 22:21:01,176.5234,0,0,0,0.9998398,-0.9998398,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,0.9998343,-0.9998343,0,335.4766,176.5234,0.0228096,0.0144261,1.135814,-1.135814,34,0.0399,0,0
2025-07-25 22:21:02,176.5234,0,0,0,0.9999685,-0.9999685,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,0.9999675,-0.9999675,0,335.4766,176.5234,0.0091816,0.0311495,1.1359638,-1.1359638,34,0.0405,0,0
2025-07-25 22:21:03,176.5234,0,0,0,0.9997785,-0.9997785,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,0.9997721,-0.9997721,0,335.4766,176.5234,0.0,0.0368126,1.1357415,-1.1357415,34,0.0346,0,0
2025-07-25 22:21:04,176.5234,0,0,0,0.320774,-0.320774,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,0.3208331,-0.3208331,0,335.4766,176.5234,0.0,0.0301554,0.3644471,-0.3644471,34,0.0275,0,0
2025-07-25 22:21:05,176.5234,0,0,0,0.0,0.0,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4766,176.5234,0.0,0.0266251,0.0,0.0,34,0.0261,0,0
2025-07-25 22:21:06,176.5234,0,0,0,0.0,0.0,0,0,0,0,0,67.61719,0.1875,8.596481,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4766,176.5234,0.0,0.0274798,0.0,0.0,34,0.0283,0,0
