time,received,sent,multicast
2025-07-25 22:51:10,1576.4889,0,0
2025-07-25 22:51:09,1272.7865,0,0
2025-07-25 22:51:08,1863.431,0,0
2025-07-25 22:51:07,2127.08,-0.3214068,0
2025-07-25 22:51:06,2443.1,-1.0004732,0
2025-07-25 22:51:05,2260.062,-0.9999179,0
2025-07-25 22:51:04,1678.015,-1.0000738,0
2025-07-25 22:51:03,2109.166,-1.0000825,0
2025-07-25 22:51:02,2203.217,-0.9998596,0
2025-07-25 22:51:01,2891.642,-0.9998317,0
2025-07-25 22:51:00,3283.676,-1.0002312,0
2025-07-25 22:50:59,2527.862,-0.9997877,0
2025-07-25 22:50:58,2898.104,-0.9999409,0
2025-07-25 22:50:57,2999.134,-0.9994632,0
2025-07-25 22:50:56,2164.128,-0.9999746,0
2025-07-25 22:50:55,2608.797,-1.0000208,0
2025-07-25 22:50:54,2987.559,-1.000155,0
2025-07-25 22:50:53,3289.617,-1.0000957,0
2025-07-25 22:50:52,2769.118,-0.9995116,0
2025-07-25 22:50:51,2254.338,-0.9998544,0
2025-07-25 22:50:50,1445.786,-1.0002803,0
2025-07-25 22:50:49,1062.4446,-1.0001868,0
2025-07-25 22:50:48,1143.1502,-0.9996353,0
2025-07-25 22:50:47,1170.2216,-1.0000411,0
2025-07-25 22:50:46,1394.9283,-0.9999696,0
2025-07-25 22:50:45,1530.5296,-0.9999375,0
2025-07-25 22:50:44,914.2092,-1.0000989,0
2025-07-25 22:50:43,662.721,-0.9998594,0
2025-07-25 22:50:42,485.7307,-1.6408224,0
2025-07-25 22:50:41,329.5604,-2.359055,0
2025-07-25 22:50:40,268.7229,-0.9999284,0
2025-07-25 22:50:39,61.0789,-1.0001265,0
2025-07-25 22:50:38,3.038092,-0.9999572,0
2025-07-25 22:50:37,0.9997005,-0.9997005,0
2025-07-25 22:50:36,0.9996239,-0.9996239,0
2025-07-25 22:50:35,0.6800967,-0.6800967,0
2025-07-25 22:50:34,0,0,0
2025-07-25 22:50:33,0,0,0
