time,mem_usage_ram,mem_usage_swap,net_fifo_n3_receive,net_fifo_n3_transmit,net_packets_eth0_received,net_packets_eth0_sent,net_packets_eth0_multicast,io_read,io_write,pgfaults_pgfault,pgfaults_swap,mem_anon,mem_kernel_stack,mem_slab,mem_sock,mem_anon_thp,mem_file,net_events_n3_frames,net_events_n3_collisions,net_events_n3_carrier,net_drops_n3_inbound,net_drops_n3_outbound,net_packets_n3_received,net_packets_n3_sent,net_packets_n3_multicast,mem_usage_limit_available,mem_usage_limit_used,cpu_user,cpu_system,net_n3_received,net_n3_sent,mem_utilization_utilization,cpu_limit_used,net_errors_n3_inbound,net_errors_n3_outbound
2025-07-25 22:25:10,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0146994,0.0093449,0.0,0.0,34,0.0208,0,0
2025-07-25 22:25:11,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0125957,0.0080507,0.0,0.0,34,0.0205,0,0
2025-07-25 22:25:12,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0115789,0.0073855,0.0,0.0,34,0.018,0,0
2025-07-25 22:25:13,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0106277,0.0067517,0.0,0.0,34,0.017,0,0
2025-07-25 22:25:14,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0098963,0.0062851,0.0,0.0,34,0.0157,0,0
2025-07-25 22:25:15,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0036007,0.0915536,0.0,0.0,34,0.1429,0,0
2025-07-25 22:25:16,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0660079,0.0,0.0,34,0.0198,0,0
2025-07-25 22:25:17,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0223022,0.0,0.0,34,0.0238,0,0
2025-07-25 22:25:18,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0231773,0.0,0.0,34,0.0228,0,0
2025-07-25 22:25:19,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0235028,0.0,0.0,34,0.024,0,0
2025-07-25 22:25:20,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0226333,0.0,0.0,34,0.0218,0,0
2025-07-25 22:25:21,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0198268,0.0,0.0,34,0.0186,0,0
2025-07-25 22:25:22,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0205995,0.0,0.0,34,0.0218,0,0
2025-07-25 22:25:23,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0195923,0.0,0.0,34,0.0183,0,0
2025-07-25 22:25:24,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0210748,0.0,0.0,34,0.0228,0,0
2025-07-25 22:25:25,176.5391,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.0,0.0,0,335.4609,176.5391,0.0,0.0204351,0.0,0.0,34,0.019,0,0
2025-07-25 22:25:26,176.5391,0,0,0,0.6797743,-0.6797743,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.6797273,-0.6797273,0,335.4609,176.5391,0.0,0.0248638,0.7721853,-0.7721853,34,0.0284,0,0
2025-07-25 22:25:27,176.5391,0,0,0,1.0000353,-1.0000353,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,1.0000366,-1.0000366,0,335.4609,176.5391,0.0,0.024293,1.1360413,-1.1360413,34,0.0218,0,0
2025-07-25 22:25:28,176.5391,0,0,0,0.9999441,-0.9999441,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,0.9999414,-0.9999414,0,335.4609,176.5391,0.0066014,0.0151383,1.1359342,-1.1359342,34,0.0217,0,0
2025-07-25 22:25:29,176.5391,0,0,0,1.0000442,-1.0000442,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,1.0000473,-1.0000473,0,335.4609,176.5391,0.0147712,0.0110991,1.1360518,-1.1360518,34,0.0284,0,0
2025-07-25 22:25:30,176.5391,0,0,0,0.9996747,-0.9996747,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,142651.6,-0.9996654,0,335.4609,176.5391,0.0161665,0.0102825,1266762.8,-1.1356211,34,0.0253,0,0
2025-07-25 22:25:31,176.5391,0,0,0,2.359437,-2.359437,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,250358.1,-2.359346,0,335.4609,176.5391,0.0147532,0.0093643,2223165.0,-1.5928829,34,0.0234,0,0
2025-07-25 22:25:32,176.5391,0,0,0,1.6408835,-1.6408835,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,269888.5,-1.6409839,0,335.4609,176.5391,0.0144325,0.0092296,2396596.0,-1.35149,34,0.0238,0,0
2025-07-25 22:25:33,176.5391,0,0,0,1.0000191,-1.0000191,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,269877.8,-1.0000215,0,335.4609,176.5391,0.0148269,0.0094344,2396508.0,-1.1360248,34,0.0245,0,0
2025-07-25 22:25:34,176.5391,0,0,0,0.9994177,-0.9994177,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,269102.4,-0.9993949,0,335.4609,176.5391,0.0145627,0.0092501,2389639.0,-1.1353211,34,0.0234,0,0
2025-07-25 22:25:35,176.5391,0,0,0,0.9994837,-0.9994837,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,269271.9,-0.9994749,0,335.4609,176.5391,0.0134292,0.0085402,2391135.0,-1.1354075,34,0.0211,0,0
2025-07-25 22:25:36,176.5391,0,0,0,0.9995365,-0.9995365,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,270590.2,-0.9995385,0,335.4609,176.5391,0.0134011,0.0085756,2402835.0,-1.1354765,34,0.0225,0,0
2025-07-25 22:25:37,176.5391,0,0,0,1.0004904,-1.0004904,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,269112.3,-1.0004967,0,335.4609,176.5391,0.0128794,0.0081701,2389703.0,-1.1365616,34,0.0202,0,0
2025-07-25 22:25:38,176.5391,0,0,0,1.0002831,-1.0002831,0,0,0,0,0,67.625,0.1875,8.596863,0.0039062,0,351.6914,0,0,0,0,0,267271.0,-1.0002854,0,335.4609,176.5391,0.0124676,0.007928,2373355.0,-1.1363228,34,0.0205,0,0
